Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Amt_Per_Transaction,Credit_Utilization_Rate_Calc,Avg_Trans_Amt_Per_Transaction,Credit_Utilization_Rate_Calc,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,target
53.000000,2.000000,42.000000,4.000000,2.000000,2.000000,1575.000000,0.000000,1575.000000,1.320000,4241.000000,77.000000,0.974000,0.000000,55.077922,0.000000,55.077922,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.000000,1.000000,38.000000,4.000000,3.000000,3.000000,1891.000000,922.000000,969.000000,0.812000,3822.000000,69.000000,0.533000,0.488000,55.391304,0.487573,55.391304,0.487573,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.000000,4.000000,24.000000,4.000000,2.000000,2.000000,16634.000000,1946.000000,14688.000000,0.926000,3455.000000,72.000000,1.000000,0.117000,47.986111,0.116989,47.986111,0.116989,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.000000,1.000000,43.000000,6.000000,1.000000,2.000000,7985.000000,0.000000,7985.000000,1.032000,3873.000000,72.000000,0.674000,0.000000,53.791667,0.000000,53.791667,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,1.000000,32.000000,3.000000,1.000000,3.000000,3304.000000,1370.000000,1934.000000,0.954000,3914.000000,70.000000,0.667000,0.415000,55.914286,0.414649,55.914286,0.414649,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.000000,3.000000,20.000000,5.000000,2.000000,2.000000,6247.000000,1508.000000,4739.000000,1.010000,5158.000000,68.000000,0.447000,0.241000,75.852941,0.241396,75.852941,0.241396,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
36.000000,3.000000,25.000000,6.000000,2.000000,4.000000,3645.000000,2517.000000,1128.000000,0.749000,4142.000000,74.000000,0.644000,0.691000,55.972973,0.690535,55.972973,0.690535,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
62.000000,0.000000,36.000000,3.000000,3.000000,3.000000,21329.000000,2119.000000,19210.000000,0.644000,4206.000000,75.000000,1.027000,0.099000,56.080000,0.099348,56.080000,0.099348,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
35.000000,3.000000,36.000000,4.000000,1.000000,4.000000,7234.000000,2000.000000,5234.000000,0.754000,4272.000000,83.000000,0.596000,0.276000,51.469880,0.276472,51.469880,0.276472,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
47.000000,2.000000,35.000000,4.000000,2.000000,3.000000,2262.000000,0.000000,2262.000000,0.806000,4113.000000,83.000000,0.627000,0.000000,49.554217,0.000000,49.554217,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.000000,4.000000,27.000000,5.000000,3.000000,0.000000,1438.300000,860.000000,578.300000,0.790000,4655.000000,82.000000,0.864000,0.598000,56.768293,0.597928,56.768293,0.597928,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,4.000000,36.000000,5.000000,2.000000,3.000000,4187.000000,2199.000000,1988.000000,0.908000,4647.000000,81.000000,0.884000,0.525000,57.370370,0.525197,57.370370,0.525197,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
48.000000,2.000000,32.000000,1.000000,2.000000,4.000000,16362.000000,2268.000000,14094.000000,0.841000,2228.000000,37.000000,0.850000,0.139000,60.216216,0.138614,60.216216,0.138614,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
59.000000,1.000000,53.000000,6.000000,2.000000,2.000000,34516.000000,0.000000,34294.140000,0.711000,4333.000000,70.000000,0.628000,0.000000,61.900000,0.000000,61.900000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
44.000000,4.000000,28.000000,4.000000,2.000000,2.000000,2748.000000,878.000000,1870.000000,0.633000,3383.000000,67.000000,0.558000,0.320000,50.492537,0.319505,50.492537,0.319505,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
38.000000,3.000000,32.000000,3.000000,2.000000,3.000000,5242.000000,470.000000,4772.000000,0.805000,4306.000000,77.000000,0.604000,0.090000,55.922078,0.089660,55.922078,0.089660,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.000000,5.000000,35.000000,4.000000,3.000000,0.000000,21585.000000,986.000000,20599.000000,0.631000,3789.000000,70.000000,0.750000,0.046000,54.128571,0.045680,54.128571,0.045680,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
31.000000,0.000000,36.000000,4.000000,2.000000,2.000000,2488.000000,0.000000,2488.000000,1.050000,4226.000000,73.000000,0.521000,0.000000,57.890411,0.000000,57.890411,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.000000,3.000000,39.000000,6.000000,1.000000,3.000000,9966.000000,0.000000,9966.000000,0.966000,4401.000000,60.000000,1.069000,0.000000,73.350000,0.000000,73.350000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,2.000000,37.000000,4.000000,2.000000,4.000000,27804.000000,0.000000,27804.000000,1.301000,2761.000000,57.000000,0.966000,0.000000,48.438596,0.000000,48.438596,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,5.000000,37.000000,3.000000,1.000000,3.000000,15626.000000,1148.000000,14478.000000,1.028000,3386.000000,65.000000,0.711000,0.073000,52.092308,0.073467,52.092308,0.073467,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
47.000000,5.000000,37.000000,3.000000,4.000000,4.000000,18800.000000,2517.000000,16283.000000,0.482000,1575.000000,23.000000,0.231000,0.134000,68.478261,0.133883,68.478261,0.133883,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
49.000000,4.000000,36.000000,5.000000,1.000000,3.000000,1963.000000,1516.000000,447.000000,0.872000,4150.000000,75.000000,0.744000,0.772000,55.333333,0.772287,55.333333,0.772287,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.000000,3.000000,30.000000,1.000000,3.000000,4.000000,4579.000000,1506.000000,3073.000000,0.443000,1915.000000,44.000000,0.375000,0.329000,43.522727,0.328893,43.522727,0.328893,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
43.000000,1.000000,31.000000,4.000000,3.000000,3.000000,25824.000000,1170.000000,24654.000000,0.684000,3101.000000,73.000000,0.780000,0.045000,42.479452,0.045307,42.479452,0.045307,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
48.000000,4.000000,40.000000,3.000000,2.000000,2.000000,3429.000000,1268.000000,2161.000000,0.703000,4422.000000,64.000000,1.455000,0.370000,69.093750,0.369787,69.093750,0.369787,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
59.000000,1.000000,49.000000,3.000000,2.000000,2.000000,15809.000000,0.000000,15809.000000,0.992000,3109.000000,48.000000,0.412000,0.000000,64.770833,0.000000,64.770833,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
47.000000,2.000000,32.000000,6.000000,1.000000,3.000000,2493.000000,831.000000,1662.000000,0.581000,4274.000000,68.000000,0.581000,0.333000,62.852941,0.333333,62.852941,0.333333,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
48.000000,2.000000,37.000000,4.000000,3.000000,3.000000,6593.000000,0.000000,6593.000000,0.667000,3520.000000,69.000000,0.769000,0.000000,51.014493,0.000000,51.014493,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
53.000000,3.000000,40.000000,6.000000,3.000000,2.000000,1625.000000,0.000000,1625.000000,0.689000,2314.000000,43.000000,0.433000,0.000000,53.813953,0.000000,53.813953,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
53.000000,2.000000,36.000000,2.000000,3.000000,2.000000,2121.000000,0.000000,2121.000000,0.618000,1464.000000,32.000000,0.778000,0.000000,45.750000,0.000000,45.750000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
40.000000,2.000000,34.000000,3.000000,3.000000,3.000000,4757.000000,1978.000000,2779.000000,0.959000,4220.000000,71.000000,0.775000,0.416000,59.436620,0.415808,59.436620,0.415808,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
42.000000,3.000000,18.000000,5.000000,3.000000,4.000000,8668.000000,0.000000,8668.000000,0.340260,1402.000000,38.000000,0.310000,0.000000,36.894737,0.000000,36.894737,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
50.000000,2.000000,43.000000,6.000000,3.000000,4.000000,21869.000000,950.000000,20919.000000,0.866000,4233.000000,71.000000,0.775000,0.043000,59.619718,0.043440,59.619718,0.043440,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,4.000000,34.000000,5.000000,4.000000,2.000000,2480.000000,1890.000000,590.000000,0.652000,4114.000000,66.000000,0.737000,0.762000,62.333333,0.762097,62.333333,0.762097,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
49.000000,3.000000,40.000000,3.000000,4.000000,2.000000,8190.000000,1716.000000,6474.000000,0.781000,3529.000000,84.000000,0.787000,0.210000,42.011905,0.209524,42.011905,0.209524,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
55.000000,2.000000,45.000000,5.000000,2.000000,4.000000,1850.000000,942.000000,908.000000,0.757000,4134.000000,78.000000,0.625000,0.509000,53.000000,0.509189,53.000000,0.509189,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
46.000000,1.000000,36.000000,5.000000,3.000000,3.000000,2483.000000,2049.000000,434.000000,0.690000,4421.000000,74.000000,0.510000,0.825000,59.743243,0.825211,59.743243,0.825211,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.000000,4.000000,30.000000,6.000000,3.000000,2.000000,2925.000000,1447.000000,1478.000000,0.563000,4455.000000,77.000000,0.604000,0.495000,57.857143,0.494701,57.857143,0.494701,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
49.000000,3.000000,29.000000,3.000000,4.000000,2.000000,7066.000000,0.000000,7066.000000,0.479000,1695.000000,38.000000,0.310000,0.000000,44.605263,0.000000,44.605263,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
48.000000,4.000000,40.000000,5.000000,1.000000,2.000000,2514.000000,2251.000000,263.000000,0.852000,3942.000000,65.000000,0.625000,0.895000,60.646154,0.895386,60.646154,0.895386,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.000000,0.000000,46.000000,4.000000,1.000000,3.000000,3640.000000,659.000000,2981.000000,0.938000,3756.000000,70.000000,0.842000,0.181000,53.657143,0.181044,53.657143,0.181044,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.000000,2.000000,36.000000,3.000000,2.000000,3.000000,5527.000000,1120.000000,4407.000000,0.442000,2281.000000,37.000000,0.480000,0.203000,61.648649,0.202642,61.648649,0.202642,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
45.000000,2.000000,36.000000,6.000000,1.000000,3.000000,31625.000000,0.000000,31625.000000,0.559000,4503.000000,77.000000,0.674000,0.000000,58.480519,0.000000,58.480519,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
57.000000,2.000000,52.000000,6.000000,3.000000,4.000000,32409.000000,0.000000,32409.000000,0.943000,4218.000000,66.000000,0.571000,0.000000,63.909091,0.000000,63.909091,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
44.000000,2.000000,30.000000,6.000000,2.000000,2.000000,9827.000000,600.000000,9227.000000,0.477000,2840.000000,63.000000,0.537000,0.061000,45.079365,0.061056,45.079365,0.061056,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.000000,1.000000,38.000000,4.000000,1.000000,3.000000,2623.000000,1714.000000,909.000000,0.807000,5237.000000,76.000000,0.810000,0.653000,68.907895,0.653450,68.907895,0.653450,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
42.000000,2.000000,37.000000,6.000000,2.000000,3.000000,2993.000000,2249.000000,744.000000,0.863000,4106.000000,81.000000,0.528000,0.751000,50.691358,0.751420,50.691358,0.751420,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
37.000000,2.000000,36.000000,3.000000,2.000000,2.000000,12944.000000,1399.000000,11545.000000,0.507000,4389.000000,84.000000,0.680000,0.108000,52.250000,0.108081,52.250000,0.108081,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
54.000000,2.000000,34.000000,5.000000,1.000000,4.000000,6401.000000,1471.000000,4930.000000,0.655000,4465.000000,63.000000,0.703000,0.230000,70.873016,0.229808,70.873016,0.229808,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.000000,3.000000,36.000000,4.000000,1.000000,0.000000,5506.000000,2129.000000,3377.000000,0.705000,4024.000000,62.000000,0.550000,0.387000,64.903226,0.386669,64.903226,0.386669,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.000000,1.000000,44.000000,3.000000,3.000000,1.000000,34516.000000,0.000000,34294.140000,0.551000,1737.000000,38.000000,0.900000,0.000000,45.710526,0.000000,45.710526,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
46.000000,4.000000,41.000000,3.000000,1.000000,1.000000,17673.000000,1783.000000,15890.000000,1.003000,3160.000000,59.000000,1.360000,0.101000,53.559322,0.100888,53.559322,0.100888,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
43.000000,3.000000,34.000000,5.000000,3.000000,4.000000,2656.000000,1166.000000,1490.000000,0.586000,4171.000000,80.000000,0.818000,0.439000,52.137500,0.439006,52.137500,0.439006,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
46.000000,2.000000,37.000000,3.000000,1.000000,1.000000,6118.000000,1092.000000,5026.000000,0.757000,4434.000000,81.000000,0.620000,0.178000,54.740741,0.178490,54.740741,0.178490,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
45.000000,1.000000,31.000000,3.000000,1.000000,1.000000,17437.000000,2225.000000,15212.000000,0.814000,3381.000000,51.000000,0.594000,0.128000,66.294118,0.127602,66.294118,0.127602,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
50.000000,1.000000,37.000000,2.000000,2.000000,3.000000,1461.000000,0.000000,1461.000000,0.563000,2176.000000,40.000000,0.379000,0.000000,54.400000,0.000000,54.400000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
55.000000,4.000000,43.000000,5.000000,3.000000,2.000000,1965.000000,1525.000000,440.000000,0.855000,4671.000000,69.000000,0.816000,0.776000,67.695652,0.776081,67.695652,0.776081,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
51.000000,3.000000,45.000000,3.000000,2.000000,4.000000,30899.000000,0.000000,30899.000000,0.502000,1481.000000,20.000000,0.333000,0.000000,74.050000,0.000000,74.050000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
48.000000,3.000000,36.000000,3.000000,2.000000,1.000000,8876.000000,1132.000000,7744.000000,0.844000,3779.000000,78.000000,0.814000,0.128000,48.448718,0.127535,48.448718,0.127535,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
44.000000,4.000000,38.000000,3.000000,1.000000,3.000000,2440.000000,1501.000000,939.000000,0.744000,4382.000000,88.000000,0.660000,0.615000,49.795455,0.615164,49.795455,0.615164,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
50.000000,1.000000,45.000000,5.000000,3.000000,4.000000,1652.000000,1318.000000,334.000000,0.593000,4533.000000,69.000000,0.533000,0.798000,65.695652,0.797821,65.695652,0.797821,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
46.000000,4.000000,37.000000,3.000000,2.000000,3.000000,15535.000000,1302.000000,14233.000000,0.461000,3718.000000,66.000000,0.610000,0.084000,56.333333,0.083811,56.333333,0.083811,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
52.000000,3.000000,46.000000,2.000000,4.000000,4.000000,13354.000000,0.000000,13354.000000,0.340260,1097.000000,28.000000,0.231000,0.000000,39.178571,0.000000,39.178571,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
49.000000,1.000000,36.000000,6.000000,2.000000,4.000000,26723.000000,0.000000,26723.000000,0.716000,2138.000000,43.000000,0.593000,0.000000,49.720930,0.000000,49.720930,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
55.000000,2.000000,49.000000,5.000000,1.000000,4.000000,3949.000000,2024.000000,1925.000000,0.667000,3495.000000,64.000000,0.882000,0.513000,54.609375,0.512535,54.609375,0.512535,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
49.000000,4.000000,39.000000,3.000000,2.000000,2.000000,5937.000000,2120.000000,3817.000000,0.654000,4228.000000,70.000000,0.750000,0.357000,60.400000,0.357083,60.400000,0.357083,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
40.000000,4.000000,24.000000,3.000000,2.000000,4.000000,18806.000000,1192.000000,17614.000000,0.745000,3142.000000,62.000000,0.824000,0.063000,50.677419,0.063384,50.677419,0.063384,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
